"__v",_id,coordinates,createdAt,geo,hashtags.0.indices.0,hashtags.0.indices.1,hashtags.0.text,hashtags.1.indices.0,hashtags.1.indices.1,hashtags.1.text,place.attributes,place.bounding_box.coordinates.0.0.0,place.bounding_box.coordinates.0.0.1,place.bounding_box.coordinates.0.1.0,place.bounding_box.coordinates.0.1.1,place.bounding_box.coordinates.0.2.0,place.bounding_box.coordinates.0.2.1,place.bounding_box.coordinates.0.3.0,place.bounding_box.coordinates.0.3.1,place.bounding_box.type,place.country,place.country_code,place.full_name,place.id,place.name,place.place_type,place.url,text,tweetId,user.location,user.name,user.screenName
0,5adae105ccead8d72523c168,,2018-04-21T06:58:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @LunaLuvgood2017: Lol @GOP \n\nThe snakes are turning on each other https://t.co/KVYClGGskh,987586283248726020.0,Nebraska,Nancy Talarico,nancy_talarico
0,5adae105ccead8d72523c16b,,2018-04-21T06:58:13.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987586283387092990.0,"Durban, South Africa",Ayanda Blose,AyandaBlose2
0,5adae107ccead8d72523c171,,2018-04-21T06:58:14.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987586289162706940.0,Johannesburg,Nkuli Ntuli,Nkuli_
0,5adae108ccead8d72523c17a,,2018-04-21T06:58:15.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @dril: please join me iin eating one hundred bags of romaine lettuce if you are sick of the CDC rubbing their ass in our faces, with pol…",987586292824379390.0,"Cambridge, MA",Hadouken Jones,Wordbeast
0,5adae109ccead8d72523c181,,2018-04-21T06:58:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @BaritoneSam: What does it take? Decent, honourable politicians would have resigned already. What do these people have to do? Why are we…",987586296435609600.0,all over the place,Eddy Adams,Eddyca1
0,5adae109ccead8d72523c185,,2018-04-21T06:58:16.000Z,,57,71,StormyDaniels,,,,,,,,,,,,,,,,,,,,,RT @DonnaNoble10th: Oooooohhhhh!!!!!!\n\nThe ex lawyer for #StormyDaniels is now cooperating with SDNY!!!\n\nThis means @MichaelAvenatti will b…,987586296917803010.0,,Barbara Muchow,bfm4440
0,5adae109ccead8d72523c18b,,2018-04-21T06:58:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"The National Challenge Cup kicks off today after a gap of three years, in the backdrop of a Pakistan Football Feder… https://t.co/gQIiOinCHH",987586299229032450.0,Karachi,Umaid Wasim,UmaidWasim
0,5adae10accead8d72523c193,,2018-04-21T06:58:18.000Z,,0,4,HCI,5,9,ixd,,,,,,,,,,,,,,,,,,"#HCI #ixd folks, I will be at @sig_chi #CHI2018 presenting our work in designing for Lived informatics in physical… https://t.co/vJJwalDeAB",987586304190943230.0,Bangalore,Naveen Bagalkot,blnaveen
0,5adae10bccead8d72523c199,,2018-04-21T06:58:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @VanzaraDg: India &amp; Its Constitutional Institutions r Bigger than All its Political Ideologies whether Right, Left or Centre. Its Unfort…",987586305495363580.0,India,Vignesh 🇮🇳,CKP_Vignesh
0,5adae10bccead8d72523c19d,,2018-04-21T06:58:18.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @AshwiniBJP: On 3.5.2018, CJI will decide whether convicted person can form political party &amp; become its Office Bearer. Special Court wi…",987586307240091650.0,"Madhya Pradesh, India",SHARAD SHARMA,SHARADKARELI
0,5adae10bccead8d72523c1a1,,2018-04-21T06:58:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @UnSubtleDesi: Congress protected a judge whose misconduct was proven. This was in 1993. In 2018, they want to impeach an honest judge w…",987586308485902340.0,Mumbai,Nationalist,anantha4500
0,5adae10cccead8d72523c1a9,,2018-04-21T06:58:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @MarinaHyde: For George Osborne, journalism is the first draft of rewriting history https://t.co/xMM5ybdRqK",987586310985699330.0,"England, United Kingdom",Rups Cregeen,RupsCregeen
0,5adae10cccead8d72523c1ad,,2018-04-21T06:58:19.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @amargov: Kathua Murder: \n\nSwati (@swati_gs) and Arihant (@haryannvi ) from @swarajyamag went to the very village where the crime took p…,987586311509954560.0,"New Delhi, India",karan kohli,kkohli29
0,5adae10cccead8d72523c1b0,,2018-04-21T06:58:20.000Z,,69,75,games,76,83,gaming,,,,,,,,,,,,,,,,,,New post: Let’s talk about politics in games https://t.co/ZdRodiwjXJ\n#games\n#gaming\n#esports\n#aboutgaming,987586312654991360.0,,bjoern,about_gaming_co
0,5adae10dccead8d72523c1b9,,2018-04-21T06:58:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @IanDunt: What's really going on with the BBC &amp; Brexit-bias: the ever-sensible @mikegalsworthy on how the corporation has given up on pu…,987586314559254530.0,"Wexford, Ireland",Derek Brauders,DerekBrauders
0,5adae10dccead8d72523c1bb,,2018-04-21T06:58:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @SarahConnor2017: White evangelicals...\n\nWhy don't you call them what they actually are?\n\nRacists.\n\nAnd rapidly becoming totally irrelev…,987586316274618370.0,"Alaska, USA",BotsSuck!,eowynsister
0,5adae10eccead8d72523c1c3,,2018-04-21T06:58:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @MollyMEP: Amber Rudd boasted to May of harsher immigration strategy, leak reveals\n\nThis disgraceful document shows the two of them comp…",987586318459920380.0,,Antony Wright #PCPEU.,Antony_Wright
0,5adae10eccead8d72523c1c6,,2018-04-21T06:58:21.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987586319512633340.0,South Africa,@Caswell (Oagiseng) #JustCas,justcas_caswell
0,5adae10fccead8d72523c1cf,,2018-04-21T06:58:22.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @thebradfordfile: Dear Governor Cuomo:\n\nYou are not a Muslim. You are not a Jew. You are not Black. You are not gay. You are not a woman…,987586323350523900.0,,Robert Fullmer,rgfullmer
0,5adae10fccead8d72523c1d1,,2018-04-21T06:58:22.000Z,,134,139,MAGA,,,,,,,,,,,,,,,,,,,,,RT @GenFlynn: General Mattis...another amazing choice for our country. @realDonaldTrump &amp; @mike_pence mean what they say! We will #MAGA tha…,987586322977251330.0,"Alabama, USA",Trumpfor8🇱🇷🗽🙏,Trump48_62
0,5adae110ccead8d72523c1d7,,2018-04-21T06:58:23.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @SethAbramson: BREAKING NEWS: Feds Closing in on Cohen Via Daniels' and McDougal's Old Attorney https://t.co/PEgwla8aMF,987586326651273220.0,"Washington, USA",Patricia Klar,onisango
0,5adae111ccead8d72523c1de,,2018-04-21T06:58:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @POLITICOMag: Rosselló’s model: Cuban-Americans, who for 60 years have mobilized what is still fewer than 2 million people into a force…",987586331302924290.0,NYC/Chicago/Omaha,em,embzzzbee
0,5adae111ccead8d72523c1e3,,2018-04-21T06:58:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @RepSpeier: Thanks @HouseGOP for urging release of the Comey memos! Oddly you’ve proved Comey’s consistency and bolstered arguments for…,987586331932004350.0,,I C IdjitsEverywhere,Idjitseverytime
0,5adae111ccead8d72523c1e7,,2018-04-21T06:58:24.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @corbyn50plus: Amber Rudd boasted of harsher immigration strategy, leak reveals https://t.co/nz26jqZRVx",987586332292800510.0,,John Howard,jthoward57
0,5adae112ccead8d72523c1f0,,2018-04-21T06:58:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @dril: please join me iin eating one hundred bags of romaine lettuce if you are sick of the CDC rubbing their ass in our faces, with pol…",987586334830354430.0,💫,nao ♡ chrissy's fanclub president,pIasticbeat
0,5adae112ccead8d72523c1f7,,2018-04-21T06:58:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @HandofGOD7: BREAKING\n\nHalf-witted, unelected Adonis says... \n\n“Good that DEMOCRACY is falling apart...”\n\nNext time a vote goes his way…",987586335572676610.0,"England, United Kingdom",Adapter Mangos,TamIMisledUs
0,5adae112ccead8d72523c1fa,,2018-04-21T06:58:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @BarryGardiner: Can’t think why the BBC are not giving this story more prominence: https://t.co/MevabndclN,987586336570904580.0,"Frome, England",locallad,LocalLadUK
0,5adae113ccead8d72523c203,,2018-04-21T06:58:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @tracey_thorn: This week's column, about being a woman in music, written about so much of the time by men. https://t.co/OZmS8FtlqA",987586338290626560.0,,bibbi good,BibbiGood
0,5adae113ccead8d72523c207,,2018-04-21T06:58:26.000Z,,15,22,ETEdit,,,,,,,,,,,,,,,,,,,,,"RT @ETOpinion: #ETEdit | Impeachment move: Plain, bad politics https://t.co/Qvut9L5jjR https://t.co/8HerIuqpNi",987586339066515460.0,India,FOKATIYA फोकटिया,Abzyk1
0,5adae113ccead8d72523c20c,,2018-04-21T06:58:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @amargov: Our team spent nearly two days on ground speaking to residents of Kathua and tried to make sense of the case. \n\nIncredibly com…,987586340962357250.0,"New Delhi, India",Dhiraj Ahuja,DhirajAhuja1108
0,5adae113ccead8d72523c214,,2018-04-21T06:58:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @rashadrobinson: Not only do white folks smoke with impunity, they profit off decriminalization. Yes, we should deschedule marijuana but…",987586342128439300.0,Detroit,Pariah🐺,p4riah
0,5adae113ccead8d72523c219,,2018-04-21T06:58:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,@PawanKalyan Viswasam chupinchadam lo mana telugu media taruvate evaru aina. Basically they are not journalists. an… https://t.co/XgBLj6GlJa,987586342371508220.0,,Sambasiva Rao Katuri,sambasivarao04
0,5adae113ccead8d72523c21b,,2018-04-21T06:58:27.000Z,,14,36,AmitShahSpeaksToArnab,,,,,,,,,,,,,,,,,,,,,RT @republic: #AmitShahSpeaksToArnab | Amit Shah says caste politics in India has been engineered by Congress and Cambridge Analytica. Twee…,987586342484938750.0,,Ashok Nair,ashok1812
0,5adae114ccead8d72523c21f,,2018-04-21T06:58:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @goldengateblond: Trump’s lawyer is being flipped on by the lawyer for Trump’s mistresses. Party of family values IN THA HOUUUUSSE. http…,987586342900060160.0,,The Thin White Dork,jasondfedorchuk
0,5adae114ccead8d72523c223,,2018-04-21T06:58:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @TheKouk: Extraordinarily bad idea when there are 730,000 people unemployed and a further 1.1 million underemployed. They could offer to…",987586343021699070.0,,☇Scott R☇,sjretu
0,5adae114ccead8d72523c22b,,2018-04-21T06:58:28.000Z,,64,77,KathuaHorror,,,,,,,,,,,,,,,,,,,,,RT @swati_gs: Quite late in d day but here's a ground report on #KathuaHorror by @haryannvi &amp; me. A bit long (4000 words) but we hv tried t…,987586346381262850.0,"Australia ",Daily Observer AJ,Ajcbrisbane
0,5adae116ccead8d72523c235,,2018-04-21T06:58:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @jen4trump1: DEMOCRAT’S IT SCANDAL JUST GOT REALLY BAD…PAKISTAN HAS INFORMATION [VIDEO] https://t.co/NdEY5QARdB,987586353402667010.0,Alabama,Robert,camelsllll
0,5adae116ccead8d72523c239,,2018-04-21T06:58:29.000Z,,20,24,lol,,,,,,,,,,,,,,,,,,,,,RT @RealJamesWoods: #lol I can’t wait for the countersuit against these weasels.  https://t.co/WvqsLaDspD,987586353629196290.0,,jackie,jackie22601513
0,5adae116ccead8d72523c23d,,2018-04-21T06:58:29.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"He's got my vote!!!! &gt;&gt;&gt;Jordan can drain D.C. swamp, says political activist https://t.co/pjKzOCGKwe",987586354002395140.0,"ÜT: 36.749476,-97.063771",Charlotte🇺🇸,NoLies4Me
0,5adae117ccead8d72523c243,,2018-04-21T06:58:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @SavePl21174455: Gosh tree absorbs carbon and releases oxygen, they produce cooling effect &amp; improve soil fertility. Logging worsens the…",987586355633926140.0,Planet Earth,Millicent Bystander,trickyidnego
0,5adae117ccead8d72523c247,,2018-04-21T06:58:30.000Z,,17,37,FireRosensteinToday,,,,,,,,,,,,,,,,,,,,,RT @Xronos29929: #FireRosensteinToday\nGet rid of the permanently vacationing Keebler Elf as a side benefit. https://t.co/bKfcvgjRHa,987586355114004480.0,,Fred Tessler,MeanMistreater2
0,5adae117ccead8d72523c24d,,2018-04-21T06:58:30.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RUNS IN THE FAMILY. https://t.co/kDsymFRzbE,987586357592772610.0,,Karen,southrtnlady
0,5adae118ccead8d72523c253,,2018-04-21T06:58:31.000Z,,70,89,heartcenteredmedia,90,102,vicequeendc,,,,,,,,,,,,,,,,,,"RT @vicequeenmaria: ""Politics is a platform to serve society"" @SriSri #heartcenteredmedia #vicequeendc https://t.co/qVKi8FOxP9",987586359278948350.0,,Kapil Malhotra,kapiljgd
0,5adae118ccead8d72523c259,,2018-04-21T06:58:31.000Z,,79,83,CJI,,,,,,,,,,,,,,,,,,,,,RT @MinhazMerchant: Amazed that TV anchors don't focus on the single point why #CJI impeachment is sewer politics: you need 2/3 majority in…,987586361505951740.0,,Harsha,HarshaHalasur
0,5adae118ccead8d72523c260,,2018-04-21T06:58:32.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @Toxxanne: I will never understand how Taylor Swift who has never spoken politics in her career but clearly leans left was made the face…,987586363393560580.0,"London, England",Anthony 🌭,anorderlymess
0,5adae11accead8d72523c26c,,2018-04-21T06:58:33.000Z,,13,23,skypapers,,,,,,,,,,,,,,,,,,,,,RT @ASK_des: #skypapers Getting beyond a joke. Question Time last night guardian journalist bore on. Daily Politics today Polly Toynbee gua…,987586370913951740.0,"Berkshire, America 🇺🇸🌎",ASKdes 🌎🚴,ASK_des
0,5adae11accead8d72523c26f,,2018-04-21T06:58:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @petertimmins3: Amber Rudd boasted of harsher immigration strategy to May, leak reveals\n\nIn a nutshell, here is the problem, the Cruella…",987586371882831870.0,Europe,Sonia A,OnnyPonny
0,5adae11bccead8d72523c274,,2018-04-21T06:58:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @mikegalsworthy: As they say in infomercials... \n\n“but wait, there’s more”\n\nhttps://t.co/J1YmcAM12o",987586372860071940.0,"Stourbridge, not Dudley.",Roger Wells,rcpwells
0,5adae11bccead8d72523c279,,2018-04-21T06:58:34.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @trolljanasena: https://t.co/216wf69h7e\nU people so called intellectuals are\nInstigating pawankalyan who is power\nHungry and at the same…,987586373098983420.0,,Srikanth,Sri2156
0,5adae11bccead8d72523c27f,,2018-04-21T06:58:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @MODIfiedVikas: Kathua Ground Report: Why Villagers Are Not Convinced On Fairness Of Probe. Ground report by @SwarajyaMag\nhttps://t.co/f…,987586375410245630.0,"New Delhi, India",Dhiraj Ahuja,DhirajAhuja1108
0,5adae11cccead8d72523c285,,2018-04-21T06:58:35.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @brexitblog_info: The EU don’t give a damn about their indebted puppet, Ireland. They are simply using the Irish border as a negotiating…",987586379319259140.0,,chippy,donanderson11
0,5adae11cccead8d72523c287,,2018-04-21T06:58:36.000Z,,17,23,Jammu,,,,,,,,,,,,,,,,,,,,,"RT @sameeryasir: #Jammu is sitting on a powder keg, it seems people with overt and covert support of dubious groups and political parties a…",987586379755474940.0,kashmir,Mirza Tufael Hussain,MirzaTufael
0,5adae11dccead8d72523c28f,,2018-04-21T06:58:36.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @vachilly64: When will this hypocrisy end? First, an advisory that finds nothing; now a lawsuit, because Americans didn't want corrupt H…",987586382804799490.0,United States,🙏FAITH IN TRUMP🇺🇸,inittowinit007
0,5adae11eccead8d72523c296,,2018-04-21T06:58:38.000Z,,112,121,jailbird,,,,,,,,,,,,,,,,,,,,,RT @puriyash41: @AnanthKumar_BJP @BJP4Karnataka Why should we vote BJP ??\nTo support currupt reddy brothers and #jailbird to loot karnataka…,987586388164935680.0,,AB#WithRG,mdaleembasha
0,5adae11fccead8d72523c298,,2018-04-21T06:58:38.000Z,,73,81,Armenia,,,,,,,,,,,,,,,,,,,,,RT @HikmetHajiyev: That is exactly what we said for many years. Enemy of #Armenia/n people is the military dictatorship of Sargysian. \nThe…,987586388861349890.0,,Vugar Aliyev,vugaraliyev82
0,5adae11fccead8d72523c29c,,2018-04-21T06:58:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @xrockybrux: Like the Selangor palace, Istana Johor is, actually, above politics also. Take my word for it. It’s just that the Sultan of…",987586389385465860.0,Mont Kiara,Abdus Sobur,abdussoburrr
0,5adae11fccead8d72523c2a3,,2018-04-21T06:58:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @koerzi: 6 Takeaways From the James Comey Memos, via @nytimes https://t.co/FDjJG64s90",987586390744543230.0,Munich,Dorin Popa,NiceBastard
0,5adae11fccead8d72523c2a8,,2018-04-21T06:58:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,@anjali_damania\nDr loosing peace\nOf family\nPolitics is work of 'टगे'\nDoctor's not allowed\nCare people's health\nIf U do it \nWhat will we do ?,987586392392794110.0,,Baswaraj Irphale,BIrphale
0,5adae120ccead8d72523c2ae,,2018-04-21T06:58:39.000Z,,101,107,Nepal,,,,,,,,,,,,,,,,,,,,,Swaziland king changes name of country as people confuse it with Switzerland https://t.co/LqDVLxnlN7 #Nepal via @sabaiko_news,987586394896805890.0,Nepal,Sabaiko.news,sabaiko_news
0,5adae120ccead8d72523c2b0,,2018-04-21T06:58:39.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @HackneyAbbott: So Guardian reveals that @AmberRuddHR diverted money from crime-fighting to deport more migrants, only to see violent cr…",987586395366555650.0,Bristol,Eileen Means,eileen_means
0,5adae122ccead8d72523c2b7,,2018-04-21T06:58:41.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @BarryGardiner: Can’t think why the BBC are not giving this story more prominence: https://t.co/MevabndclN,987586401368756220.0,"North West, England",keith,theryderathome
0,5adae123ccead8d72523c2c0,,2018-04-21T06:58:42.000Z,,,,,,,,,,,,,,,,,,,,,,,,,How many apologies do you need to make before it's considered an APOLOGY. https://t.co/XPvYe7yvpz,987586408717209600.0,,jango,maisyteapot3
0,5adae124ccead8d72523c2c6,,2018-04-21T06:58:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,In our shithole government had a choice..they would destroy Twitter and Facebook so there is zero collaboration amo… https://t.co/4LBidxyl79,987586410139082750.0,,Jawfish,floppusdikahkus
0,5adae124ccead8d72523c2ca,,2018-04-21T06:58:43.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @KunjaloD: I didn’t want to tweet politics today, until this smart beautiful woman’s intervention captured me! https://t.co/7Qbsu6Z498",987586410499772420.0,In a Coupe,Mbuso Masobode.🇿🇦,MMasobode
0,5adae125ccead8d72523c2d4,,2018-04-21T06:58:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @hotfunkytown: Senate panel vote on bill to protect Mueller despite McConnell´s opposition\n\nThis is totally outrageous!McConnell is doin…,987586414295601150.0,"California, USA",MtOlives,IsaorgMt
0,5adae125ccead8d72523c2d9,,2018-04-21T06:58:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @pankajcgupta: That awesome moment when @swarup1972 da quotes your tweet ! :) https://t.co/VmPTyZdAzq,987586415100866560.0,"Mumbai, India",Vikas Rajguru,Symvikas84Vikas
0,5adae125ccead8d72523c2dd,,2018-04-21T06:58:44.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"@Im_virat_ @Virendr0011 @narendramodi Nakali virat ya asali virat,your work only playing,not you do politics,thanks",987586415558045700.0,"Mumbai, India",Ayodhya Prasad Nishad,nishad_ayodhya
0,5adae125ccead8d72523c2e4,,2018-04-21T06:58:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @CongressDahan: So Congress finally shows it's open anti-Hindu, anti-Democratic communal Fascist mindset seeking CJI Dipak Misra impeach…",987586417839587330.0,Bharat,"#NewINDIA🇮🇳",Indiansontop
0,5adae125ccead8d72523c2e8,,2018-04-21T06:58:44.000Z,,18,29,JohnBarron,50,56,Trump,,,,,,,,,,,,,,,,,,"RT @ToDropADime2: #JohnBarron tape surfaces again\n#Trump caught Lying to Forbes, posed as JB to Lie about his FAKE WEALTH to get on #Forbes…",987586417177055230.0,"Texas, USA",David Sanders,sand658
0,5adae126ccead8d72523c2ef,,2018-04-21T06:58:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @jdportes: Commission clearly concerned UK govt/business assuming Withdrawal Agreement/transition period is a done deal. It's not unless…,987586419815305220.0,"England, United Kingdom",Esme Hornbeam,esme_hornbeam
0,5adae126ccead8d72523c2f1,,2018-04-21T06:58:45.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @D_Blanchflower: Amber Rudd boasted of harsher immigration strategy, leak reveals she and mayhem are nasty little racists https://t.co/S…",987586420180045820.0,Reading & London,Matthew John Barnes,Senrab_nhoj
0,5adae127ccead8d72523c2fc,,2018-04-21T06:58:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @Magic95513519: @MxolisiBob @zakhona_ndlovu It's fun that most serious problems around health in particular are in GP but u never heard…,987586422684241920.0,Azania. Msansi,TheRealBakhe,BakheMemory
0,5adae127ccead8d72523c300,,2018-04-21T06:58:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @JacquesMaree73: @DlaminiZuma @SAHRCommission @Our_DA What a weak attempt at blaming the DA for your factional war. What’s happening in…,987586422579388420.0,Planet Earth,Loot Gous,lootgous
0,5adae127ccead8d72523c304,,2018-04-21T06:58:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Your corruption was not a flesh wound,  but a systemic rot of your entire being. YOU were never going to let you be pre…",987586423359451140.0,,58Magnolias,Magnolias58
0,5adae127ccead8d72523c30a,,2018-04-21T06:58:46.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @koerzi: How the C.I.A. Is Waging an Influence Campaign to Get Its Next Director Confirmed, via @nytimes https://t.co/5Z18udF2jO",987586423913111550.0,Munich,Dorin Popa,NiceBastard
0,5adae127ccead8d72523c312,,2018-04-21T06:58:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"In a politics class, they keep talking about a ‘post-carbon world.’ I know what it means, but I keep thinking “We c… https://t.co/rQWoro4tpN",987586425767038980.0,btw I run Arch Linux,Jackson Of Trades,JacksonOfTrades
0,5adae127ccead8d72523c317,,2018-04-21T06:58:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @JohnWDean: Rudy’s promise to end the Mueller investigation in weeks shows he has not practiced law in several decades. Count on it: Rud…,987586426425528320.0,"Georgia, USA",Janis Simmons,JanisSimmons15
0,5adae128ccead8d72523c31f,,2018-04-21T06:58:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @Sharonavraham: Amber Rudd boasted of harsher immigration strategy, leak reveals https://t.co/wE71dp05FS",987586427641847810.0,Shrewsbury,Charles West,West_GP
0,5adae128ccead8d72523c322,,2018-04-21T06:58:47.000Z,,126,139,buildthewall,,,,,,,,,,,,,,,,,,,,,"RT @RightWingAngel: DHS reveals dozens of MS-13, other gang members released by 'sanctuary' policies. https://t.co/DuOhq4wWuo #buildthewall…",987586428241461250.0,"California, USA",🇺🇸🕇 I Am the NRA vfindley,VickieFindley2
0,5adae128ccead8d72523c325,,2018-04-21T06:58:47.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @farhip: Wait. Back up, @nytimes: Cohen apologized to Melania for paying off @stormydaniels? Why would he apologize to her about paying…",987586427893534720.0,,Jeannette Porter,JHillport
0,5adae129ccead8d72523c32b,,2018-04-21T06:58:48.000Z,,33,41,Bitcoin,,,,,,,,,,,,,,,,,,,,,"RT @Blockchainlife: The state of #Bitcoin: 36 stats about adoption, politics, economy and tech. https://t.co/Yj3iM2ftXn",987586432905695230.0,Stainz,Stainz 2/3-stromlos,Stainz_stromlos
0,5adae12bccead8d72523c332,,2018-04-21T06:58:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"@OpIndia_com This is worst kind of politics, not even sparing soldiers for political gains 😡",987586438807130110.0,India,WeBillionPeople,WeBillionPeople
0,5adae12bccead8d72523c335,,2018-04-21T06:58:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @HackneyAbbott: So Guardian reveals that @AmberRuddHR diverted money from crime-fighting to deport more migrants, only to see violent cr…",987586439469846530.0,,The Devereuxs,Devereuxsx4
0,5adae12bccead8d72523c33a,,2018-04-21T06:58:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @_TheEnquirer: Petition: Give the electorate a referendum on the abolition of the House of Lords https://t.co/ehyKgretCv. 69,634 Signatu…",987586440535203840.0,,joanna davies,joannadavies2
0,5adae12eccead8d72523c346,,2018-04-21T06:58:52.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @JoyAnnReid: Serious question: isn’t there a chance Giuliani - who seemed to have awfully prescient knowledge about the Anthony Weiner/e…,987586450660077570.0,"Portland, OR",Merilee D. Karr,merileedkarr
0,5adae12eccead8d72523c34b,,2018-04-21T06:58:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @FriendlyJMC: https://t.co/IfpAgC0wce\n\nSo the party that rigged the primary, encouraged illegals to vote, colluded with media, staged fa…",987586452870479870.0,,Donna Holmes,Holmesdonna1
0,5adae12eccead8d72523c351,,2018-04-21T06:58:53.000Z,,,,,,,,,,,,,,,,,,,,,,,,,"RT @mikegalsworthy: As they say in infomercials... \n\n“but wait, there’s more”\n\nhttps://t.co/J1YmcAM12o",987586453499768830.0,"Cambridge, UK",Andrew Bowie,andrewsbowie
0,5adae12eccead8d72523c354,,2018-04-21T06:58:53.000Z,,64,77,KathuaHorror,,,,,,,,,,,,,,,,,,,,,RT @swati_gs: Quite late in d day but here's a ground report on #KathuaHorror by @haryannvi &amp; me. A bit long (4000 words) but we hv tried t…,987586454061711360.0,"Mumbai, India",MRA Amit Deshpande,antidespondent
0,5adae130ccead8d72523c35b,,2018-04-21T06:58:55.000Z,,50,56,pizza,70,77,Skippy,,,,,,,,,,,,,,,,,,"RT @RealJamesWoods: Put more walnut sauce on your #pizza and shut up, #Skippy. You're lucky you're not in jail yet. I stress ""yet..."" https…",987586462483759100.0,california,RUAwake,VeganLoveTeach
0,5adae131ccead8d72523c363,,2018-04-21T06:58:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,,RT @ShehabKhan: Leaked cabinet letters suggest that the Home Office - when it was being run by Theresa May - wanted the children of illegal…,987586465910673410.0,CORNWALL,Cookie Munster,crowmogh
